macro,energy_hartree,relative_error,dE,grad_orb,grad_ci,ddm,max_rot,jk_this_macro,micro_this_macro,total_jk,total_micro,macro_step_wall_s,cumulative_macro_wall_s,cumulative_casscf_wall_s,cumulative_peak_rss_mb
14,-2.9035220759211557,6.966953012443166e-05,-1.0549932105696769e-06,1.1384733082867032e-05,0.0007868287415359748,1.393365956867846e-06,0.2791677600900793,21,4,271,52,460.1672192859696,23834.239216479997,24009.053261188965,30195.546875
15,-2.9035220759211557,6.966953012443166e-05,-1.0549932105696769e-06,6.080224289147243e-06,0.0012902345898410071,1.7313536483629876e-07,0.2791677600900793,6,1,271,52,549.8071817390155,24384.046398219012,24558.86044292798,30195.546875
15,-2.9035220759211557,6.966953012443166e-05,-1.0549932105696769e-06,6.080224289147243e-06,0.0010436137724183297,3.87058346869029e-07,0.2791677600900793,11,2,271,52,381.1073162649991,24765.15371448401,24939.96775919298,30195.546875
15,-2.9035220759211557,6.966953012443166e-05,-1.0549932105696769e-06,6.080224289147243e-06,0.00095166271396122,6.170232405758194e-07,0.2791677600900793,16,3,271,52,381.858681799029,25147.01239628304,25321.82644099201,30195.546875
15,-2.9035229317662896,6.937478963850862e-05,-8.558451338736006e-07,6.080224289147243e-06,0.00095166271396122,2.6846554459226657e-06,0.3054679743883338,21,4,292,56,481.15340099000605,25628.165797273046,25802.979841982014,30195.546875
16,-2.9035229317662896,6.937478963850862e-05,-8.558451338736006e-07,3.644853331967522e-06,0.0010463506185798247,1.29529231323384e-07,0.3054679743883338,6,1,292,56,552.2493178579607,26180.415115131007,26355.229159839975,30195.546875
16,-2.9035229317662896,6.937478963850862e-05,-8.558451338736006e-07,3.644853331967522e-06,0.0013288525680176307,3.114074387822727e-07,0.3054679743883338,11,2,292,56,379.9635522070457,26560.378667338053,26735.19271204702,30195.546875
16,-2.9035229317662896,6.937478963850862e-05,-8.558451338736006e-07,3.644853331967522e-06,0.0013335603217518777,5.033029527462032e-07,0.3054679743883338,16,3,292,56,379.92800922796596,26940.30667656602,27115.120721274987,30195.546875
16,-2.9035235734391875,6.915380692299935e-05,-6.416728979274922e-07,3.644853331967522e-06,0.0013335603217518777,1.7277711980906276e-06,0.2328320164708213,21,4,313,60,479.52759533701465,27419.834271903033,27594.648316612,30195.546875
17,-2.9035235734391875,6.915380692299935e-05,-6.416728979274922e-07,5.105044242423109e-06,0.0013088074638350857,1.2439700563229637e-07,0.2328320164708213,6,1,313,60,550.4553539810004,27970.289625884034,28145.103670593002,30195.546875
17,-2.9035235734391875,6.915380692299935e-05,-6.416728979274922e-07,5.105044242423109e-06,0.0013869525379570076,3.2345946389937463e-07,0.2328320164708213,11,2,313,60,381.47803016897524,28351.76765605301,28526.581700761977,30195.546875
17,-2.9035235734391875,6.915380692299935e-05,-6.416728979274922e-07,5.105044242423109e-06,0.001274029975765764,5.940724446421851e-07,0.2328320164708213,16,3,313,60,380.4465949430014,28732.21425099601,28907.02829570498,30195.546875
17,-2.9035243807388436,6.887578478618815e-05,-8.072996560137824e-07,5.105044242423109e-06,0.001274029975765764,3.492888355052269e-06,0.3047729989000492,21,4,334,64,539.941416872025,29272.155667868035,29446.969712577004,30195.546875
