macro,energy_hartree,relative_error,dE,grad_orb,grad_ci,ddm,max_rot,jk_this_macro,micro_this_macro,total_jk,total_micro,macro_step_wall_s,cumulative_macro_wall_s,cumulative_casscf_wall_s,cumulative_peak_rss_mb
77,-14.664931482620283,0.00016557290335260277,-4.770400359177529e-07,7.694103387209772e-05,0.0011785066695458519,3.5963882857299825e-06,0.06115853260082075,16,3,1101,216,830.3254235070199,463433.336555938,464591.064749093,2157.51953125
77,-14.664932055450825,0.00016553384857095755,-5.728305421115465e-07,7.694103387209772e-05,0.0011785066695458519,1.5315748615686434e-05,0.056582649566468336,21,4,1122,220,5722.224525192054,469155.56108113006,470313.2892742851,2157.51953125
78,-14.664932055450825,0.00016553384857095755,-5.728305421115465e-07,0.00011173149183450045,0.0015695438380778609,3.1741865264419e-06,0.056582649566468336,6,1,1122,220,630.8558399719186,469786.416921102,470944.145114257,2157.51953125
78,-14.664932055450825,0.00016553384857095755,-5.728305421115465e-07,0.00011173149183450045,0.001272347483864034,3.869089003224184e-06,0.056582649566468336,11,2,1122,220,829.7058279659832,470616.12274906796,471773.850942223,2157.51953125
78,-14.664932055450825,0.00016553384857095755,-5.728305421115465e-07,0.00011173149183450045,0.001901637237875325,3.830847125095774e-06,0.056582649566468336,16,3,1122,220,826.3368402160704,471442.45958928403,472600.18778243905,2157.51953125
78,-14.664932829306341,0.0001654810881889559,-7.738555165559546e-07,0.00011173149183450045,0.001901637237875325,1.8935420337367805e-05,0.07482868818062301,21,4,1143,224,5720.730112941936,477163.18970222597,478320.917895381,2157.51953125
79,-14.664932829306341,0.0001654810881889559,-7.738555165559546e-07,9.425155377594704e-05,0.0029822123193840038,3.518588600063239e-06,0.07482868818062301,6,1,1143,224,629.5980178880272,477792.787720114,478950.515913269,2157.51953125
79,-14.664932829306341,0.0001654810881889559,-7.738555165559546e-07,9.425155377594704e-05,0.0038902177161647946,7.862214662086626e-06,0.07482868818062301,11,2,1143,224,825.4716068200069,478618.259326934,479775.987520089,2157.51953125
79,-14.664932829306341,0.0001654810881889559,-7.738555165559546e-07,9.425155377594704e-05,0.00801748678806611,8.225079258226172e-06,0.07482868818062301,16,3,1143,224,824.482992633013,479442.742319567,480600.47051272204,2157.51953125
79,-14.664938328710305,0.00016510614655233368,-5.499403963327154e-06,9.425155377594704e-05,0.00801748678806611,6.816361329044668e-05,0.14797001965372436,21,4,1164,228,5702.668030295987,485145.410349863,486303.138543018,2157.51953125
80,-14.664938328710305,0.00016510614655233368,-5.499403963327154e-06,0.00016682165178166794,0.02459662750834798,4.405641663649809e-06,0.14797001965372436,6,1,1164,228,629.3931122759823,485774.803462139,486932.531655294,2157.51953125
80,-14.664938328710305,0.00016510614655233368,-5.499403963327154e-06,0.00016682165178166794,0.02624794050999204,8.925299993540002e-06,0.14797001965372436,11,2,1164,228,824.2020293020178,486599.005491441,487756.733684596,2157.51953125
80,-14.664938328710305,0.00016510614655233368,-5.499403963327154e-06,0.00016682165178166794,0.0239969722659407,1.1410123864772283e-05,0.14797001965372436,16,3,1164,228,824.2356347669847,487423.241126208,488580.969319363,2157.51953125
80,-14.664969013282414,0.00016301411553176401,-3.068457210986253e-05,0.00016682165178166794,0.0239969722659407,6.674800913423524e-05,0.18414734602574656,21,4,1185,232,5705.230048584053,493128.47117479204,494286.19936794706,2157.51953125
81,-14.664969013282414,0.00016301411553176401,-3.068457210986253e-05,0.00020223822438455232,0.004856582763384012,8.151627657346651e-06,0.18414734602574656,4,1,1185,232,628.6377092129551,493757.108884005,494914.83707716,2157.51953125
81,-14.664970898687685,0.0001628855712490758,-1.8854052701300361e-06,0.00020223822438455232,0.004856582763384012,2.1480113903463387e-05,0.01999314594372872,4,1,1189,233,4454.666050886968,498211.77493489196,499369.503128047,2157.51953125
82,-14.664970898687685,0.0001628855712490758,-1.8854052701300361e-06,0.00015515365528986428,0.00784632850227832,5.814993671194496e-06,0.01999314594372872,6,1,1189,233,631.0524241090752,498842.82735900104,500000.55555215606,2157.51953125
82,-14.664970898687685,0.0001628855712490758,-1.8854052701300361e-06,0.00015515365528986428,0.006226550314942464,8.825288086570527e-06,0.01999314594372872,11,2,1189,233,825.2083072469104,499668.03566624795,500825.76385940297,2157.51953125
82,-14.664970898687685,0.0001628855712490758,-1.8854052701300361e-06,0.00015515365528986428,0.005276046166196444,1.3308384509578032e-05,0.01999314594372872,16,3,1189,233,825.4031145160552,500493.438780764,501651.166973919,2157.51953125
82,-14.664979457817084,0.00016230202183050975,-8.55912939989878e-06,0.00015515365528986428,0.005276046166196444,5.973534040384238e-05,0.1572433389352385,21,4,1210,237,5718.745859359973,506212.184640124,507369.912833279,2157.51953125
83,-14.664979457817084,0.00016230202183050975,-8.55912939989878e-06,0.00014244434542659792,0.00702887556230305,1.986785552981196e-05,0.1572433389352385,4,1,1210,237,629.3809891870478,506841.565629311,507999.29382246605,2157.51953125
83,-14.664980908215576,0.00016220313569891638,-1.4503984910874124e-06,0.00014244434542659792,0.00702887556230305,5.7106777957822184e-05,0.015588254584419467,4,1,1214,238,4340.563325810013,511182.12895512104,512339.85714827606,2157.51953125
84,-14.664980908215576,0.00016220313569891638,-1.4503984910874124e-06,0.00016937060043369128,0.007897961498323695,5.611551274773438e-06,0.015588254584419467,4,1,1214,238,628.6838457019767,511810.812800823,512968.54099397804,2157.51953125
84,-14.66498275187651,0.0001620774374864131,-1.8436609341421217e-06,0.00016937060043369128,0.007897961498323695,2.9491333019312114e-05,0.01998231256418831,4,1,1218,239,4897.909743205993,516708.722544029,517866.45073718403,2157.51953125
85,-14.66498275187651,0.0001620774374864131,-1.8436609341421217e-06,0.00016423058089912298,0.008184917811151828,2.2743750896128638e-05,0.01998231256418831,4,1,1218,239,631.0575395820197,517339.780083611,518497.50827676605,2157.51953125
85,-14.664984692034071,0.00016194516026940068,-1.940157561719502e-06,0.00016423058089912298,0.008184917811151828,5.87796766834786e-05,0.019979121401710976,4,1,1222,240,4779.593288766919,522119.37337237794,523277.10156553297,2157.51953125
86,-14.664984692034071,0.00016194516026940068,-1.940157561719502e-06,0.00018265035246835278,0.006700005688856804,5.84542342070785e-06,0.019979121401710976,4,1,1222,240,633.2892483710311,522752.662620749,523910.390813904,2157.51953125
86,-14.664986406426785,0.00016182827538260947,-1.7143927131257897e-06,0.00018265035246835278,0.006700005688856804,2.8928685327129917e-05,0.01997746241246111,4,1,1226,241,4358.099379917025,527110.762000666,528268.490193821,2157.51953125
87,-14.664986406426785,0.00016182827538260947,-1.7143927131257897e-06,0.00014557032647606158,0.006113723853873921,3.6935357723541085e-06,0.01997746241246111,4,1,1226,241,628.642180677969,527739.404181344,528897.132374499,2157.51953125
87,-14.664987911323223,0.00016172567365751542,-1.5048964385755426e-06,0.00014557032647606158,0.006113723853873921,1.683147067182208e-05,0.019978776920934783,4,1,1230,242,4251.862523801043,531991.266705145,533148.9948983,2157.51953125
88,-14.664987911323223,0.00016172567365751542,-1.5048964385755426e-06,0.00014805282978465483,0.011139675605893639,9.46726509823182e-06,0.019978776920934783,5,1,1230,242,629.3752032539342,532620.641908399,533778.370101554,2157.51953125
88,-14.664990724839749,0.00016153385205325022,-2.8135165255349648e-06,0.00014805282978465483,0.011139675605893639,2.5305123919232778e-05,0.03179996521704288,5,1,1235,243,4342.737453018082,536963.379361417,538121.107554572,2157.51953125
89,-14.664990724839749,0.00016153385205325022,-2.8135165255349648e-06,0.00015088859087795524,0.006616099544404391,1.1030971643313094e-05,0.03179996521704288,4,1,1235,243,629.5539258529898,537592.93328727,538750.661480425,2157.51953125
89,-14.664992548569774,0.000161409512702088,-1.8237300256629396e-06,0.00015088859087795524,0.006616099544404391,2.9210162978128433e-05,0.0199846186693692,4,1,1239,244,4236.307927852962,541829.241215123,542986.969408278,2157.51953125
90,-14.664992548569774,0.000161409512702088,-1.8237300256629396e-06,0.0002137871207282146,0.009020052061438142,2.5728270681158073e-06,0.0199846186693692,5,1,1239,244,628.5306055849651,542457.771820708,543615.500013863,2157.51953125
90,-14.66499507627268,0.00016123717746891362,-2.527702905652518e-06,0.0002137871207282146,0.009020052061438142,1.3766971975035807e-05,0.0399017557558429,5,1,1244,245,4237.395783956046,546695.167604664,547852.895797819,2157.51953125
91,-14.66499507627268,0.00016123717746891362,-2.527702905652518e-06,0.00018049602644259186,0.0089809968255524,6.417501288752442e-06,0.0399017557558429,6,1,1244,245,632.2920768900076,547327.459681554,548485.187874709,2157.51953125
91,-14.66499507627268,0.00016123717746891362,-2.527702905652518e-06,0.00018049602644259186,0.003987900542470766,9.113326450018834e-06,0.0399017557558429,11,2,1244,245,825.2904560030438,548152.750137557,549310.4783307121,2157.51953125
91,-14.66499507627268,0.00016123717746891362,-2.527702905652518e-06,0.00018049602644259186,0.0024877282989330027,1.1959080259834798e-05,0.0399017557558429,16,3,1244,245,824.5416849339381,548977.291822491,550135.020015646,2157.51953125
91,-14.664998990854206,0.00016097028679966656,-3.914581526487382e-06,0.00018049602644259186,0.0024877282989330027,3.936353178587307e-05,0.08233691962442669,21,4,1265,249,5512.849393508048,554490.141215999,555647.869409154,2157.51953125
92,-14.664998990854206,0.00016097028679966656,-3.914581526487382e-06,0.00017717804675871843,0.003859058338989902,9.281184983187972e-06,0.08233691962442669,6,1,1265,249,628.3469856779557,555118.488201677,556276.216394832,2157.51953125
92,-14.664998990854206,0.00016097028679966656,-3.914581526487382e-06,0.00017717804675871843,0.0025574203720784483,7.931590594328944e-06,0.08233691962442669,11,2,1265,249,825.411558779073,555943.899760456,557101.6279536111,2157.51953125
92,-14.664998990854206,0.00016097028679966656,-3.914581526487382e-06,0.00017717804675871843,0.0024962600021619496,7.273606948259345e-06,0.08233691962442669,16,3,1265,249,824.2682040738873,556768.16796453,557925.896157685,2157.51953125
92,-14.665000303143188,0.00016088081678042104,-1.3122889814809469e-06,0.00017717804675871843,0.0024962600021619496,2.5596437813711178e-05,0.051358400662009175,21,4,1286,253,5171.553413609043,561939.721378139,563097.449571294,2157.51953125
93,-14.665000303143188,0.00016088081678042104,-1.3122889814809469e-06,0.00011141696033561933,0.0021259016840814507,6.734968150999611e-06,0.051358400662009175,6,1,1286,253,628.2151474020211,562567.936525541,563725.664718696,2157.51953125
93,-14.665000303143188,0.00016088081678042104,-1.3122889814809469e-06,0.00011141696033561933,0.0017158588397952971,6.000853010642953e-06,0.051358400662009175,11,2,1286,253,825.0550607299665,563392.991586271,564550.719779426,2157.51953125
93,-14.665000303143188,0.00016088081678042104,-1.3122889814809469e-06,0.00011141696033561933,0.00210701180146741,6.258802847706631e-06,0.051358400662009175,16,3,1286,253,824.3244668090483,564217.31605308,565375.044246235,2157.51953125
93,-14.665000894886816,0.00016084047253112738,-5.917436283198185e-07,0.00011141696033561933,0.00210701180146741,3.2793172716714875e-05,0.06956325998191643,21,4,1307,257,5282.265122529003,569499.581175609,570657.309368764,2157.51953125
94,-14.665000894886816,0.00016084047253112738,-5.917436283198185e-07,0.00016604231707834427,0.005252327498839835,5.675767552466825e-06,0.06956325998191643,6,1,1307,257,632.9953888999298,570132.576564509,571290.304757664,2157.51953125
94,-14.665000894886816,0.00016084047253112738,-5.917436283198185e-07,0.00016604231707834427,0.006805185965550193,8.562636253307751e-06,0.06956325998191643,11,2,1307,257,824.9468628090108,570957.523427318,572115.251620473,2157.51953125
94,-14.665000894886816,0.00016084047253112738,-5.917436283198185e-07,0.00016604231707834427,0.008848835241240026,1.2683181054536359e-05,0.06956325998191643,16,3,1307,257,824.0917237980757,571781.615151116,572939.3433442711,2157.51953125
94,-14.665003449597478,0.00016066629594708746,-2.554710661684112e-06,0.00016604231707834427,0.008848835241240026,6.938152360950292e-05,0.1918956827508234,21,4,1328,261,5708.210019343998,577489.82517046,578647.5533636151,2157.51953125
95,-14.665003449597478,0.00016066629594708746,-2.554710661684112e-06,0.000268369169202653,0.007638342186375419,8.619543278724484e-06,0.1918956827508234,6,1,1328,261,628.894904290908,578118.720074751,579276.448267906,2157.51953125
95,-14.665003449597478,0.00016066629594708746,-2.554710661684112e-06,0.000268369169202653,0.010454134830042035,1.5764595316749076e-05,0.1918956827508234,11,2,1328,261,824.2375122460071,578942.957586997,580100.685780152,2157.51953125
95,-14.665003449597478,0.00016066629594708746,-2.554710661684112e-06,0.000268369169202653,0.018475976064556032,2.060389923916798e-05,0.1918956827508234,16,3,1328,261,824.2622567400103,579767.219843737,580924.948036892,2157.51953125
95,-14.665015851301584,0.00015982076518311056,-1.2401704106324019e-05,0.000268369169202653,0.018475976064556032,0.0001266483463229459,0.2343265597289079,21,4,1349,265,5708.972968313028,585476.19281205,586633.921005205,2157.51953125
96,-14.665015851301584,0.00015982076518311056,-1.2401704106324019e-05,0.0003285547312165026,0.015296556522310576,1.1827383803703551e-05,0.2343265597289079,6,1,1349,265,630.8967368849553,586107.089548935,587264.81774209,2157.51953125
96,-14.66502070466096,0.00015948986995884315,-4.853359376610911e-06,0.0003285547312165026,0.015296556522310576,4.3032086530677626e-05,0.04774237646540021,6,1,1355,266,4662.447364168009,590769.536913103,591927.265106258,2157.51953125
97,-14.66502070466096,0.00015948986995884315,-4.853359376610911e-06,0.00019605025107144697,0.005418082392597503,6.000627457226408e-06,0.04774237646540021,4,1,1355,266,631.1917308680713,591400.728643971,592558.456837126,2157.51953125
97,-14.66502238562079,0.00015937526447905694,-1.680959829997164e-06,0.00019605025107144697,0.005418082392597503,3.211190592235732e-05,0.019993715715516395,4,1,1359,267,4238.231900671963,595638.960544643,596796.688737798,2157.51953125
98,-14.66502238562079,0.00015937526447905694,-1.680959829997164e-06,0.0001914424601916133,0.00764680151974725,7.687430757653567e-06,0.019993715715516395,5,1,1359,267,630.4822841209825,596269.442828764,597427.171021919,2157.51953125
98,-14.66502476531683,0.00015921302014616773,-2.3796960384459e-06,0.0001914424601916133,0.00764680151974725,5.947156290907929e-05,0.039956139036611354,5,1,1364,268,4442.929840199067,600712.372668963,601870.1008621181,2157.51953125
99,-14.66502476531683,0.00015921302014616773,-2.3796960384459e-06,0.0002858802883192692,0.008250653442500254,1.3789691796045228e-05,0.039956139036611354,6,1,1364,268,628.7310564019717,601341.103725365,602498.83191852,2157.51953125
99,-14.66502476531683,0.00015921302014616773,-2.3796960384459e-06,0.0002858802883192692,0.005285188592322816,1.981942158624266e-05,0.039956139036611354,10,2,1364,268,825.7237615099875,602166.827486875,603324.55568003,2157.51953125
99,-14.665028190057994,0.0001589795261046744,-3.4247411644372505e-06,0.0002858802883192692,0.005285188592322816,4.5601348958034885e-05,0.08506444479425138,10,2,1374,270,5759.373004338006,607926.200491213,609083.928684368,2157.51953125
100,-14.665028190057994,0.0001589795261046744,-3.4247411644372505e-06,0.00018001689527302384,0.004636345026058328,7.757840523333711e-06,0.08506444479425138,4,1,1374,270,645.8156762369908,608572.01616745,609729.744360605,2157.51953125
100,-14.66502907629281,0.00015891910385983362,-8.862348170879386e-07,0.00018001689527302384,0.004636345026058328,3.3089896939590974e-05,0.011211553125382391,4,1,1378,271,4560.699256350985,613132.715423801,614290.443616956,2157.51953125
